respondent_id,h1n1_vaccine,seasonal_vaccine
28301,0.0038486750005163046,0.01873588407716783
28302,0.35616697184029006,0.5151690957373366
28303,0.81806751901704,0.9277736961407127
28304,0.08488320563376554,0.1452541451662311
28305,0.010007975792417067,0.04987255145437956
28306,0.04292132367878164,0.0405133653815765
28307,0.16258623704755307,0.5684173164771371
28308,0.23109088470056904,0.962028571927944
28309,0.015581628041772573,0.028883620004513336
28310,0.051020300866511346,0.122752271314149
28311,0.11178727638717174,0.7798979035961033
28312,0.07532540704973809,0.9021161299066217
28313,0.048768241703350076,0.26911716500198113
28314,0.28053406783243107,0.8125589937246264
28315,0.7389270209253742,0.9482058694441298
28316,0.018498572581693663,0.09782499179175738
28317,0.08782100792875272,0.10677402350776173
28318,0.004790624509118957,0.04076775529476615
28319,0.06100456868035748,0.175566951067488
28320,0.5625116863379569,0.8916802511429809
28321,0.18472313000934684,0.9648839606703179
28322,0.1410139286450083,0.15923097928160593
28323,0.6413047315810011,0.8722201140117752
28324,0.05481380218934097,0.935927369558676
28325,0.065658699277433,0.8395443344875401
28326,0.2609272999966222,0.5676318574267328
28327,0.34281879083614986,0.47871086352310155
28328,0.14573276653746492,0.19293245018866276
28329,0.09197251232408371,0.23910357234936777
28330,0.4592319103924547,0.6519966882292003
28331,0.06462888421518315,0.11884637956337998
28332,0.007002825207332178,0.030200999538709885
28333,0.1680766618573902,0.2807543242850253
28334,0.0855666945230457,0.13491385480587217
28335,0.043021610602703673,0.25088531942814396
28336,0.10198373328520649,0.012368720341917916
28337,0.03609536363134995,0.127969998582638
28338,0.12295525637844575,0.24233743083888878
28339,0.8389542905764867,0.9135700621943577
28340,0.32846289354638225,0.6080595524248414
28341,0.623408229399439,0.8439541632870455
28342,0.09615635091960786,0.13251641923955781
28343,0.7657927726521662,0.9376043971164383
28344,0.035593541374168314,0.6909289937047388
28345,0.11077360683818138,0.4036970342100983
28346,0.24115053548041485,0.48482289370415393
28347,0.13627062411366686,0.3379573004709535
28348,0.16055278756063068,0.5818846595279906
28349,0.003306586857747257,0.010555122825521663
28350,0.6672752812966353,0.886453154112657
28351,0.08111756575107923,0.2093301943755607
28352,0.2590263188158652,0.5202599806655402
28353,0.6628804358518767,0.5176695573915717
28354,0.02320631580781705,0.05847861122386177
28355,0.21845202771635966,0.523375207147374
28356,0.05855049547337022,0.8788162661286204
28357,0.016102066822577754,0.04612287031572427
28358,0.5509537481901733,0.7034889066387363
28359,0.07708238952171029,0.9389890287377471
28360,0.28689265560352184,0.5547306956516297
28361,0.21948128818637838,0.4105960315567864
28362,0.23094656212836642,0.9671384892347041
28363,0.5676872257362855,0.8934199151300992
28364,0.7711861844619964,0.9193229919929274
28365,0.03666850143304578,0.0663838478554892
28366,0.04190061942677275,0.1200055814613376
28367,0.38810662578111693,0.7625796777590524
28368,0.6763541201603319,0.8496585833814966
28369,0.028709151290255273,0.013609942597294738
28370,0.24261436707821238,0.5038954721927345
28371,0.27037458972666917,0.3884771671450421
28372,0.06756845600492735,0.17980276930521127
28373,0.27216102781328433,0.3025636140584117
28374,0.031517651539679725,0.05671226242715713
28375,0.33027040555775,0.48903672970797923
28376,0.08460691212189038,0.2567794208085907
28377,0.032724901587011086,0.19089463121325922
28378,0.003754085443927444,0.00911450661536954
28379,0.06155300688575418,0.24448959239231557
28380,0.21109668654965846,0.3267946691793153
28381,0.754076948225146,0.9448667330582694
28382,0.09434078659337776,0.1597000188218921
28383,0.030195317470850098,0.1239438564343794
28384,0.07076751495426387,0.19456302174510057
28385,0.7898841141406117,0.9518372678228727
28386,0.03828763220000058,0.39628691441045155
28387,0.11759592536332944,0.589126658867479
28388,0.2971533677100251,0.4707429992224057
28389,0.059280316415740435,0.1425106284273984
28390,0.6511375940654659,0.8948245278467938
28391,0.19244886210671533,0.384255688928672
28392,0.3545158013260765,0.6916276417696398
28393,0.04847726006647729,0.9274730329225687
28394,0.028797711122468792,0.24852183650205986
28395,0.015022958558478147,0.7436521379705262
28396,0.06388748973450856,0.199482709673134
28397,0.06568719611190152,0.10053480565702894
28398,0.13911881114311642,0.1699237106537748
28399,0.6616881883273088,0.8684947028760305
28400,0.008013845840106438,0.7935724519304639
28401,0.0025107251024602995,0.009261624737659735
28402,0.06726916732652026,0.19045058624409633
28403,0.10581627124853867,0.44855011288253976
28404,0.0344635053101783,0.4276971704643778
28405,0.005749592079594905,0.030548491222440674
28406,0.07808368626752227,0.15836038523914825
28407,0.4145942943497415,0.2430075626857459
28408,0.1293253087352151,0.9479306876830267
28409,0.011414372413067742,0.07004463968055213
28410,0.5473963067250296,0.7938295181417953
28411,0.43229802810604395,0.12379908413005129
28412,0.750435418482953,0.8406342902403635
28413,0.13968996307732598,0.21469380337768013
28414,0.8599121688428152,0.9540245786431977
28415,0.016597516664869662,0.07041046056266381
28416,0.062179287816146,0.17172506489087158
28417,0.06558357917608167,0.1621650464446935
28418,0.6090696159039128,0.4375842115674192
28419,0.7806049731663326,0.5699323127504569
28420,0.560899042166876,0.8499274768766286
28421,0.027241448250892523,0.6381386141528879
28422,0.22380615124397138,0.4854376010339314
28423,0.036040120322548816,0.05808605713097998
28424,0.11220657954687038,0.06897288311779584
28425,0.03879535354877859,0.12381554015170461
28426,0.09232869265582552,0.34031920292546425
28427,0.7647588471482161,0.3496325925446766
28428,0.11458159594015245,0.8955753147311255
28429,0.35262691805945745,0.015435102838223178
28430,0.8597203512984555,0.70795272429232
28431,0.7758554758277807,0.7909911843876641
28432,0.03264446084558031,0.3559144243719394
28433,0.1564016013664791,0.2679181170922253
28434,0.0382406350261866,0.7229844365761923
28435,0.18608110306076814,0.8008820615722935
28436,0.02591721285629507,0.07783787155603672
28437,0.10309381788978791,0.3931484937694557
28438,0.017702360602916946,0.09860520596431452
28439,0.060283904128904185,0.03426713541064684
28440,0.04261781475437448,0.8434922280115201
28441,0.7048481810910149,0.8906231083401803
28442,0.12217346619790417,0.7155124228552245
28443,0.7248506656091551,0.900010551312978
28444,0.25327975818391657,0.35892398701254835
28445,0.0502212845357982,0.18603898286246343
28446,0.09788291419204995,0.2649377008577723
28447,0.17183150717572268,0.46045309311990074
28448,0.4552352954841794,0.1617951581443353
28449,0.04680242186971485,0.1850712806144033
28450,0.0682359285738429,0.410267683717279
28451,0.021420681333408225,0.16501304914205367
28452,0.165344556397767,0.3597614248224078
28453,0.011271619078955384,0.20193733510649664
28454,0.20284425788781163,0.541763617679233
28455,0.7709916353724747,0.8925429566806049
28456,0.49015754039164927,0.8226799873430579
28457,0.41424359821022777,0.4936093245248321
28458,0.1418136952887825,0.4727783332150787
28459,0.06442563862529126,0.035297635052460134
28460,0.06844673135718093,0.05921828660909311
28461,0.25437603952288207,0.31002345607171927
28462,0.03739682189574111,0.33744494342739567
28463,0.5414690173545178,0.16566041440665316
28464,0.2484752094267971,0.5859687770151475
28465,0.8536270723481348,0.5486438284108299
28466,0.24448905074231514,0.29920083891683424
28467,0.535449061029525,0.8062330629128039
28468,0.05318486646381387,0.20601656116416123
28469,0.26824022161420413,0.24218626264498463
28470,0.11617214437985711,0.3238880356950391
28471,0.16119860453945303,0.938028118310392
28472,0.10942190335807585,0.5306636718452117
28473,0.09914417154329891,0.16315467835691455
28474,0.03225807380063929,0.49992765781112875
28475,0.5965509565605632,0.7676833173936243
28476,0.08267228844989254,0.10659990939595711
28477,0.031853650021524585,0.04658557493141601
28478,0.22248315511338573,0.3736299468615827
28479,0.6137256627783563,0.7279743013634677
28480,0.14834502323124837,0.5283455316400628
28481,0.0158338038396208,0.47654503089444794
28482,0.25755888657016823,0.5433057622334964
28483,0.05023236966571169,0.815692106558981
28484,0.03954330389771427,0.4531633319683111
28485,0.10117866899354495,0.19680429954036385
28486,0.0582752461600502,0.08164502033421367
28487,0.019057188433962556,0.0316806395487802
28488,0.13044289419387045,0.3365671808191532
28489,0.5606327491307057,0.4472445644850918
28490,0.09801907700658676,0.5627974387978302
28491,0.11368549549038347,0.48161889209037867
28492,0.18311547279093696,0.5771238486290303
28493,0.05962589731708767,0.015981611605601964
28494,0.6447170292101835,0.6777420163020634
28495,0.024402261179006183,0.13521807335342287
28496,0.2167827290158177,0.9549366538196162
28497,0.07869265623126238,0.13387722873602934
28498,0.07834890747460149,0.25707539551784653
28499,0.11257450641362171,0.33831379972227843
28500,0.05575641417478383,0.27041023118859586
28501,0.05480554667077713,0.24300733209546382
28502,0.08138076448587822,0.1975923677844779
28503,0.23643317297626645,0.3898924551563528
28504,0.15800588719098527,0.27672610356165916
28505,0.05919909838282371,0.03907999008505333
28506,0.5350835470282816,0.8051843196727441
28507,0.020165349268176355,0.05235882722873715
28508,0.49990334345528065,0.7105655219003123
28509,0.058784358084604894,0.23194276421409776
28510,0.6451679138936717,0.8379426718420191
28511,0.3696127415977785,0.9307286522634823
28512,0.11519384510784265,0.3779614103930391
28513,0.09465725070750847,0.16447160438203276
28514,0.13007518368430937,0.46179159269773307
28515,0.2570985975398568,0.5286132093770858
28516,0.11424107071791442,0.2111314541765297
28517,0.04149733071978989,0.2097841285994392
28518,0.5021147937954833,0.9152771150381074
28519,0.20799941526538662,0.47910608516925457
28520,0.10622262891622934,0.19287443405215057
28521,0.13287673925778798,0.7468895243122118
28522,0.2957671441023716,0.5014822698023413
28523,0.02213309760416648,0.04876935548683193
28524,0.22883621946557012,0.4711326601067046
28525,0.1414572188856424,0.2162198798520449
28526,0.2583121112610036,0.36601319076669914
28527,0.036765107913491225,0.40815772150370505
28528,0.3283070955952306,0.5134804264740408
28529,0.03557771687045968,0.1372098607960182
28530,0.19456758982870084,0.9454778295155981
28531,0.11514630956893049,0.22612790763726837
28532,0.06077074171367261,0.1264086135785132
28533,0.12573868026528534,0.30486015726770743
28534,0.0668892432992939,0.0995791149199604
28535,0.08003920963118183,0.23907008656455617
28536,0.3343988969076601,0.6903510637312701
28537,0.08440287224584138,0.45870985094932865
28538,0.7938012146699039,0.8908308249948766
28539,0.009715415849449143,0.045630981310094784
28540,0.08178280876294014,0.9090517076434249
28541,0.3874945147742786,0.6980594105331204
28542,0.0988298792156941,0.13682562040501636
28543,0.1902447421528628,0.2997999769651178
28544,0.47843154941758836,0.7645709443499956
28545,0.13600682221139695,0.7528487846523491
28546,0.10135417215569963,0.23036526165436697
28547,0.11428056257322416,0.861108515429359
28548,0.014301208798238485,0.10145797207229695
28549,0.04172046489173153,0.1744949317893572
28550,0.06416057625486635,0.7036560970664543
28551,0.10893539535428516,0.5814223369065635
28552,0.5007663151871208,0.7560127598449011
28553,0.041191884544412964,0.06803202669078272
28554,0.0782216174190347,0.2619991879871104
28555,0.22876084671949384,0.6239225757759822
28556,0.060927654506832817,0.0674087922816376
28557,0.17482007369486677,0.8625220269189493
28558,0.12359028103276933,0.45283562275303907
28559,0.030714155589926045,0.05935506271888486
28560,0.26938510480031796,0.7394147159765597
28561,0.42009149238292964,0.7801086956973187
28562,0.2743990889673093,0.5484278746997387
28563,0.12567235812195351,0.3440267544885283
28564,0.06609229554149977,0.14551919780865863
28565,0.07318984940331831,0.3613296549115115
28566,0.15630007299499776,0.6663284407286839
28567,0.13330932636125056,0.4764379376892211
28568,0.08754578473127843,0.28467108697045224
28569,0.36144789023545343,0.7479063457863684
28570,0.041361175637777615,0.2261847448145275
28571,0.05940469008182702,0.3529795921697089
28572,0.004632272102781853,0.02254492918916073
28573,0.6988004186992598,0.9611456276249647
28574,0.32463266138251756,0.6948064739386051
28575,0.4401163719997316,0.6915628765982994
28576,0.1260967815517546,0.14386185005190072
28577,0.04038984880687562,0.797889975001071
28578,0.017738572085591042,0.04872174222138762
28579,0.1377117886398684,0.39288934240614515
28580,0.23508040856761064,0.6056317755097539
28581,0.1205258774055994,0.5567328187122729
28582,0.21449609454316856,0.6504177675231927
28583,0.17901926846507066,0.6022180699036987
28584,0.10021572938911028,0.39157960663695396
28585,0.06939338276498135,0.2748159243190669
28586,0.07425992101087263,0.4200761883777119
28587,0.31968580025534565,0.5444175864118015
28588,0.08105065848684948,0.11781922192092918
28589,0.6259198432906142,0.8584600749205826
28590,0.03295242032869226,0.1115121383938624
28591,0.6789429131078399,0.928698148866494
28592,0.8524401419575448,0.9412123658186913
28593,0.06539995869318893,0.81330365988753
28594,0.19263188932179795,0.22707539921731362
28595,0.057780544154725166,0.376831876371359
28596,0.19042177758557788,0.46501105348105015
28597,0.0692344529933262,0.7821911577591916
28598,0.41711423774751627,0.6140157204353256
28599,0.08410477374321279,0.35824232243100324
28600,0.011838660114758601,0.2308602684713752
28601,0.16623273969045307,0.6645112554980633
28602,0.20979528762971453,0.29635735338409014
28603,0.0707497800775792,0.13754632737482203
28604,0.26678406901614626,0.16029176833183634
28605,0.04157528962840151,0.1959491155159434
28606,0.14869246841141678,0.3779172523268063
28607,0.027264192126779104,0.08843569475650712
28608,0.05652601498623411,0.177708443853696
28609,0.4619562309116087,0.9060456720956998
28610,0.21478252310450024,0.1643072608009152
28611,0.0343138441723214,0.049253202513564305
28612,0.07333865502059368,0.7451484202555968
28613,0.1783593851570833,0.36901406586961105
28614,0.043495744369630406,0.15734611333399812
28615,0.024052104201337885,0.10600502761448312
28616,0.03206736702542742,0.13638506605899137
28617,0.08004424810381093,0.1874506348880893
28618,0.059568540403991135,0.04217743647826195
28619,0.3593599257642169,0.5375009064544011
28620,0.4510419224850511,0.5508809001988915
28621,0.11194313775206391,0.9216518271444497
28622,0.8176563594448698,0.7691902532351923
28623,0.15877461295274375,0.23846739834595498
28624,0.045654734143825114,0.6608296299300678
28625,0.16740209687152333,0.11974882022862982
28626,0.10661703701603349,0.6335786116014096
28627,0.31386157282869964,0.6668076111272794
28628,0.2017877592472974,0.3748826609996029
28629,0.018699525497387813,0.055323216322739954
28630,0.6725759442648843,0.8970637639327819
28631,0.052882568622960036,0.6818033260345768
28632,0.085521283549093,0.2774227189404554
28633,0.21626169926334565,0.34016672552475113
28634,0.6055251444927872,0.37733245767625506
28635,0.39372302631076506,0.9009928710457495
28636,0.1135257762802764,0.4977644819380234
28637,0.4731527399543096,0.663888714685624
28638,0.017578575438149877,0.3588294268759172
28639,0.062061020989096966,0.6530247149211232
28640,0.016460751374429042,0.36573596700703914
28641,0.07465205088551087,0.5047588450179362
28642,0.07958999636723582,0.22210674537109665
28643,0.03949027114370622,0.5866572108307209
28644,0.1807665694068214,0.5724922633628864
28645,0.03729365418692621,0.5896083627753625
28646,0.4297481500797099,0.3944324432001016
28647,0.05566543020820568,0.592012946832762
28648,0.13501923274658129,0.49938375688443926
28649,0.6418148708035034,0.49817442266658213
28650,0.13842351985431303,0.5174447100189961
28651,0.7857283194202602,0.88980933558231
28652,0.038547689834748225,0.02350317105971158
28653,0.11388427993776062,0.5504974694193329
28654,0.14742994600258533,0.9355674583452607
28655,0.24564369619143236,0.8239202928453843
28656,0.8635159038101781,0.9258127102061708
28657,0.08188369428254931,0.18114679500397332
28658,0.6107474992367606,0.8113669071565361
28659,0.012628987917991642,0.028188020370853283
28660,0.6647408167882638,0.16811134438599987
28661,0.41521511675875994,0.24674398708965387
28662,0.08468480135643774,0.22515760059644582
28663,0.13349190895935695,0.2742736871284588
28664,0.17864455768933302,0.40687128401823736
28665,0.3055536668390527,0.4773845915271512
28666,0.11485697489404627,0.06594707794150498
28667,0.11372226983725486,0.4159832868158969
28668,0.26657667782405364,0.5562010489272972
28669,0.5019779195126105,0.846749894230924
28670,0.06396388332158276,0.15239385614604284
28671,0.14319663306701136,0.3368862990559892
28672,0.0666854453226456,0.3419272275391323
28673,0.06212554255156962,0.45633483023077864
28674,0.24126098708835744,0.44779204731131034
28675,0.6007286033766904,0.8464584823762829
28676,0.027348442099707063,0.6665019270108612
28677,0.19290917348806377,0.9769862221255309
28678,0.0538453224456912,0.22802292478115915
28679,0.09938170084689486,0.400915190276656
28680,0.08880208224239881,0.15210520032726685
28681,0.17241518446678236,0.7320242633649402
28682,0.5471407602368653,0.7759596959468646
28683,0.1833369232216259,0.5959338347883744
28684,0.016195563222277873,0.030438773626698414
28685,0.026978643310217033,0.12413912838147803
28686,0.06353372419222172,0.9428149913851918
28687,0.04261236527714074,0.11198073958510339
28688,0.43667870507039996,0.9426413458304588
28689,0.4410149499081747,0.8811375772886376
28690,0.07433167849830252,0.20927740031966297
28691,0.3636098012440236,0.7134788609710566
28692,0.09647448228365535,0.8165454056271184
28693,0.03896357891817099,0.9306480457940287
28694,0.24452835072704002,0.7109700945668919
28695,0.2564368649711347,0.6935597511829842
28696,0.04631969562616622,0.4270112492977002
28697,0.23712118940889243,0.5034479191097921
28698,0.7177333938021498,0.8592070156790389
28699,0.06699450168388699,0.15449884513627246
28700,0.21688443459353726,0.964527835121983
28701,0.24917391574198938,0.4759983385987783
28702,0.08894640465572497,0.340063906272401
28703,0.1267137517753664,0.6338836654858241
28704,0.2874389165049411,0.505649475033514
28705,0.20383744994960917,0.5279294292206883
28706,0.1468511213996332,0.2812708235291388
28707,0.06841341960990337,0.5697830966243207
28708,0.1650872052630628,0.18719932225689198
28709,0.06513953805842339,0.04645613440120484
28710,0.8450705195993757,0.9344426830259835
28711,0.560538170511179,0.9105825907615821
28712,0.10351588720946983,0.14223717186334256
28713,0.20457759692387237,0.4171107077931451
28714,0.3230875725971167,0.30788381088587496
28715,0.40236738439064096,0.8638010339483105
28716,0.022652415322942224,0.04013650514091267
28717,0.08593864311173313,0.4212655044626979
28718,0.09461132549188414,0.4340670429105447
28719,0.03321382427211702,0.02873190491286692
28720,0.08154929114377417,0.11617844869246399
28721,0.1832251357342754,0.6196238755298985
28722,0.2541841160476762,0.32296828220216356
28723,0.06855816480264906,0.5664589090649693
28724,0.03194023955114208,0.6962307778170482
28725,0.5299634777184978,0.8825642794454699
28726,0.16369920175269992,0.6374128156095678
28727,0.2005593313838983,0.32021046843334994
28728,0.12233202847542254,0.20191263164022552
28729,0.8552716320482476,0.9560832558858962
28730,0.6486956541267999,0.8666179131951417
28731,0.10966765968761952,0.24571909273396983
28732,0.0735456833331265,0.17307090915991297
28733,0.22804834639333593,0.2933051694912682
28734,0.17273870728306984,0.3991468152247956
28735,0.19198724106633558,0.6063911166689776
28736,0.14096748613171547,0.3489884031825695
28737,0.16081769327937803,0.31589403303927766
28738,0.09176933766782347,0.9094627158060806
28739,0.3320526012209402,0.6256938834464516
28740,0.11844091256853773,0.34923049166430015
28741,0.004430406614060568,0.04648665093972123
28742,0.061944495184548164,0.04753015779640952
28743,0.09789019043710816,0.2005825555237749
28744,0.06802703352668643,0.7474594529568358
28745,0.10591056214831099,0.8644852898886972
28746,0.10963156710173223,0.38723217800968135
28747,0.11631964561797344,0.9332551728706335
28748,0.7336865236912287,0.8743673013597464
28749,0.08101407678461321,0.2958559996715784
28750,0.2780703112627872,0.5803378384209481
28751,0.1415038868729431,0.525944285361339
28752,0.3893081581551496,0.5291573308835933
28753,0.3887208719856472,0.08340534710914256
28754,0.6479227733073671,0.7622923306032138
28755,0.11848053437807281,0.4043858875523942
28756,0.10084639327503105,0.18769433390800938
28757,0.16379448729416005,0.42058375266635945
28758,0.004966967661456324,0.024728403977370424
28759,0.11614102018126232,0.37111315260198857
28760,0.06802542580159843,0.35136358788073135
28761,0.0887082576880405,0.5648429509634951
28762,0.19297385033635303,0.7227661333542119
28763,0.4054791280465512,0.8163462163872024
28764,0.4794239585299571,0.677939548356463
28765,0.34651272035757014,0.6187386050993068
28766,0.07722428324477595,0.7564928405981152
28767,0.10288209340515227,0.6057192446334104
28768,0.08321634996357737,0.13930202340467696
28769,0.07328850401283103,0.21464554034169805
28770,0.08665821258160916,0.33616849496000595
28771,0.2399275131258299,0.5254276133935384
28772,0.09754908404556051,0.5012092610394204
28773,0.129000613634672,0.22983242460676806
28774,0.8125777684502243,0.9383774509326085
28775,0.0611189147651769,0.2987205952660051
28776,0.13087910623610052,0.38401451522616764
28777,0.10544995272692341,0.5693750066863786
28778,0.4261499251077233,0.7203236615622589
28779,0.7242103599387696,0.8801940812645548
28780,0.08235486542822601,0.06569210749157926
28781,0.3283538611761908,0.788347228102113
28782,0.15183768913405904,0.9495291293449373
28783,0.015032464626534263,0.05088615349034138
28784,0.04043515866498471,0.13096131365929406
28785,0.2356942087402549,0.3257879489637348
28786,0.08697560074837052,0.151623646040686
28787,0.1779328721345917,0.294163148482209
28788,0.02721528777212934,0.06071471895313771
28789,0.6308478122417508,0.5637159848452785
28790,0.2854180676979412,0.8065868689133887
28791,0.891766940133016,0.9634431844348267
28792,0.18798518170814196,0.3627947768633766
28793,0.5454280864444453,0.924191062299051
28794,0.10403370840399329,0.0769501986217071
28795,0.14556541252683403,0.200158374732471
28796,0.010888844595978046,0.01656770620470904
28797,0.6611819298699707,0.8372673479702264
28798,0.06888696684162454,0.8403640105162429
28799,0.32833198649802947,0.5824945478559597
28800,0.22625206691653488,0.2843435576251567
28801,0.0785033287137885,0.15663558131544253
28802,0.08458326222445162,0.1293446848622356
28803,0.06388089608376125,0.4105226507930737
28804,0.0629298316132123,0.8474344841006192
28805,0.01618770623026105,0.06294117318139855
28806,0.809117909837735,0.5490635689493962
28807,0.48334430556862285,0.7637986128595713
28808,0.11319261434214599,0.2613471854375994
28809,0.01749039129683959,0.8036126157152659
28810,0.14431513530588422,0.10844374169840763
28811,0.06849038513959985,0.7974460968242064
28812,0.07987570830480577,0.19272437611078458
28813,0.13613722930134964,0.42676619675064636
28814,0.08399842610277461,0.16181412685261112
28815,0.2390069870242986,0.34598321515105923
28816,0.06842866422089207,0.1678116877698557
28817,0.03520866147226651,0.3092332796810557
28818,0.0471233039479447,0.1831982359900394
28819,0.05817712643994853,0.3407680334123955
28820,0.0777174643940957,0.0944297329550727
28821,0.10816134632369051,0.243103434493365
28822,0.11715138443328797,0.30482593992430723
28823,0.12110632319228204,0.36462610865118256
28824,0.4739168633817702,0.871168700825189
28825,0.10640810067367816,0.41507740626087475
28826,0.2110232740128846,0.46852556843223936
28827,0.6624986399077075,0.8451024416507007
28828,0.18878589418700967,0.20190505478551196
28829,0.12829099874358,0.0959990291243147
28830,0.0897576017323196,0.8685648463705105
28831,0.06583151500511834,0.11125572951064666
28832,0.1371405970207814,0.3376936222005838
28833,0.034357527666695364,0.15151191521939358
28834,0.2559066427210109,0.9220262164592901
28835,0.1563345794079694,0.503570961806732
28836,0.0284154049670816,0.4303373969028597
28837,0.6838809718412691,0.8286523517987638
28838,0.24396245656255655,0.8793543235245498
28839,0.3930599501516226,0.7494842162172827
28840,0.027446780862087693,0.1347083189417112
28841,0.06979966442947406,0.22111494207913968
28842,0.17468444073383368,0.2464866092056062
28843,0.37698734470958306,0.6680071779335154
28844,0.14476434464839807,0.37391013391121863
28845,0.087522394167406,0.2119977823663489
28846,0.34572102695271073,0.5933112788451387
28847,0.14382540304352934,0.217016365826986
28848,0.16329582329405076,0.3516708378357093
28849,0.035567786946871516,0.1105232160592303
28850,0.06601636696221659,0.34269924647828875
28851,0.23457064170178082,0.19708827049783684
28852,0.49414526191069735,0.8772740657048005
28853,0.08726259356534695,0.19341488628455752
28854,0.08668480983617483,0.9287428860945294
28855,0.0724631178239248,0.23780342291825127
28856,0.007179526192593811,0.6243830701771468
28857,0.1051230875233692,0.26785931752381814
28858,0.0795363242835624,0.7001936547278385
28859,0.061951302826788866,0.13728095180092997
28860,0.28447735975831256,0.5840433075802293
28861,0.7284395533290008,0.4620785648710485
28862,0.29574412783526616,0.4829760977412176
28863,0.1556425739890283,0.9495565735824555
28864,0.6334687368856404,0.6603184080078653
28865,0.10009422514370382,0.8712083082500093
28866,0.10038790503166689,0.13142380700855472
28867,0.05168270557116557,0.2289237116091266
28868,0.06170777629622172,0.14326963801360093
28869,0.10318186461518151,0.27086357904738717
28870,0.037691012032083825,0.059320689670420604
28871,0.02018886980210165,0.03816361015462864
28872,0.08899668784138022,0.3875989774266681
28873,0.05074698076269223,0.06475372712004263
28874,0.04201078375292899,0.5177262015767294
28875,0.20392973383319474,0.5618355648802767
28876,0.05800861582519157,0.5175314596280602
28877,0.037096644924986266,0.3448222259623561
28878,0.042039224173058214,0.1324632707239742
28879,0.23237011473838887,0.5307327661299674
28880,0.7040884905920533,0.8296424583591265
28881,0.12373045719250864,0.024806096636895234
28882,0.24592447514234728,0.6579608181470706
28883,0.324299287254853,0.5395227653130862
28884,0.11794975428507734,0.040797672480493756
28885,0.02972385433420653,0.1072560487190042
28886,0.12706291038654174,0.294060786226481
28887,0.040686944119024473,0.1309092109069678
28888,0.10165194126419361,0.333641246215198
28889,0.05905419089442763,0.060321551388412976
28890,0.13931754136697963,0.5767660652967445
28891,0.08070885144140715,0.1620485020530582
28892,0.20060433316837856,0.33796527158366413
28893,0.06738058959297,0.500155309945564
28894,0.07299031989292258,0.045897455514695124
28895,0.09136368883594828,0.31988209158571307
28896,0.0600886518350515,0.16328731655591247
28897,0.3815240619389026,0.6900384866899921
28898,0.02020351456482849,0.1893431682356869
28899,0.46777574725890564,0.6524119350239997
28900,0.4758743148019171,0.572182739540217
28901,0.21503442088619404,0.7808492949278191
28902,0.08347915972426788,0.12166637863829309
28903,0.03179029115766945,0.13627872234333796
28904,0.17068031371800826,0.492779319510446
28905,0.24445515496946843,0.9128424814757556
28906,0.047347523010034885,0.8198417047999408
28907,0.015789065420664685,0.05456171846845493
28908,0.5037755873680183,0.8033850121827911
28909,0.4429555820181552,0.5980987462928216
28910,0.1459927236650007,0.4577218673492532
28911,0.18261054292813905,0.48420562947987594
28912,0.07194249033715899,0.9522641586701581
28913,0.0929271327056908,0.13525170079643556
28914,0.2223047886435094,0.972260279190207
28915,0.10899797978784705,0.1075799942387566
28916,0.16131362533512755,0.8637506478411917
28917,0.11704640433122405,0.5195747334886088
28918,0.624676153738919,0.810412520061175
28919,0.18755950180373535,0.46851040681646916
28920,0.3306641756614758,0.6088033899202198
28921,0.08788678285196094,0.5973613085286471
28922,0.16343180168271776,0.35873373907190503
28923,0.19420962947303128,0.3628244504843666
28924,0.018832030336041646,0.9070173505868122
28925,0.3284344738823728,0.7964810321401505
28926,0.20940659326732744,0.5864024937850767
28927,0.03707255507306611,0.16296619770307544
28928,0.5142276096517107,0.740165398692542
28929,0.013758353584753318,0.1397784571123413
28930,0.07692825596505061,0.08809698031644397
28931,0.2145093351491168,0.40003752121009334
28932,0.6878429377924177,0.06316541431008663
28933,0.05566503841349332,0.2435111468965548
28934,0.2141596994356238,0.5601540470868006
28935,0.6147126048425615,0.2524689371728992
28936,0.45247439635042236,0.768984022893609
28937,0.10374731346433623,0.46014275052834297
28938,0.022676083828053265,0.2950944315066111
28939,0.18657478632202967,0.540527982951941
28940,0.6012190196595623,0.7405052728295174
28941,0.2397622882471969,0.9291556699292227
28942,0.11194379544625906,0.07480160828025165
28943,0.06951300031606328,0.6503369597490248
28944,0.06546102188304453,0.4838119431597344
28945,0.08869504285857284,0.23740650511712913
28946,0.08395551689141525,0.11522961292991347
28947,0.04083186754597912,0.04613332518860654
28948,0.11677184591137506,0.7957515264878501
28949,0.24927288259875846,0.5828937520776483
28950,0.08482903084870623,0.9365479783048366
28951,0.08081969756874177,0.12332066509744438
28952,0.010025989369659594,0.7958621942482982
28953,0.13349246606518603,0.5787487175948313
28954,0.12013950789745356,0.3102432607775884
28955,0.03552288354549375,0.8240137991354082
28956,0.42129704115161626,0.760518074484641
28957,0.05766706309075073,0.38047207172824676
28958,0.15378145436994367,0.3336113497800919
28959,0.06905385784342681,0.26050003936140237
28960,0.06346072949405514,0.7596551820117677
28961,0.10632743358083481,0.2621091898264172
28962,0.17887093550703795,0.4308053808794804
28963,0.0038334087914643896,0.13364429749541953
28964,0.05052798628432266,0.30615825477572095
28965,0.7139984019430724,0.11604225917841199
28966,0.06285730985129365,0.04170614399281149
28967,0.761954231346559,0.9518925082208181
28968,0.2568865413771729,0.6637070573585951
